NAME,DESCRIPTION,ADDRESS1,ADDRESS2,ADDRESS3,CITY,POSTCODE,COUNTRY,LAT,LNG,VENUE_STATUS,BUSINESS_TYPE,TOILET,WHEELCHAIR_ACCESS,PHONE_PRIMARY,PHONE_SECONDARY,EMAIL_PRIMARY,EMAIL_SECONDARY,WEBSITE,FACEBOOK,TWITTER,OPENING_HOURS,MON_OPEN,MON_CLOSE,TUE_OPEN,TUE_CLOSE,WED_OPEN,WED_CLOSE,THU_OPEN,THU_CLOSE,FRI_OPEN,FRI_CLOSE,SAT_OPEN,SAT_CLOSE,SUN_OPEN,SUN_CLOSE,PRODUCT_LOCATION,STOCK
Saint George Health Centre,,Saint George Health Centre,Bellevue Road,,Bristol,BS5 7PH,,51.4606087,-2.5286328,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
St Martins Surgery,,378 Wells Road,,,Bristol,BS4 2QR,,51.4310508,-2.5645131,,,,,0117 977 5641,,,,,,,False,,,,,,,,,,,,,,,,
University of Bristol Student Health Service,,Saint Michael's Hill,,,Bristol,BS6 6AU,,51.462045,-2.6038606,,,,,0117 330 2720,,,,,,,True,08:45,19:45,08:45,17:30,08:45,17:30,08:45,19:45,08:45,17:30,09:00,12:00,,,,
Sunnyside Surgery,,4 Sunnyside Road,,,Clevedon,BS21 7TA,,51.4384313,-2.858641,,,,,01275 873588,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Sussex Place Surgery,,63 Sussex Place,,,Bristol,BS2 9QR,,51.4684004,-2.5796681,,,,,0117 955 6275,,,,,,,False,,,,,,,,,,,,,,,,
Temple House Practice,,Saint Clements Road,,,Bristol,BS31 1AF,,51.4095431,-2.4974272,,,,,0117 986 2406,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,
Temple House Practice,,Saint Clements Road,,,Bristol,BS31 1AF,,51.4095431,-2.4974272,,,,,0117 986 2406,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,,
Blackberry Hill Hospital,,Manor Road,,,Bristol,BS16 2EW,,51.4826979,-2.5386134,,,,,0117 378 4441,,,,,,,False,,,,,,,,,,,,,,,,
The Brooms,,The Brooms,,,Bristol,BS16 7FH,,51.5037332,-2.4841556,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
The Family Practice Western College,,The Family Practice Western College,,,Bristol,BS6,,51.4626569,-2.6031162,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
OSJCT Grace Care Centre,,Whitebridge Gardens,,,Bristol,BS35 2FR,,51.6018091,-2.5159047,,,,,01454 549400,,,,,,,True,,,,,,,,,,,,,00:00,,,
The Lennard Surgery,,1 Lewis Road,,,Bristol,BS13 7JD,,51.4244378,-2.6137314,,,,,0117 964 2211,,,,,,,True,14:00,18:30,14:00,18:30,14:00,18:30,14:00,18:30,14:00,18:30,,,,,,
Marina Healthcare Centre,,2 Haven View,,,Bristol,BS20 7QA,,51.484434,-2.7582456,,,,,01275 868500,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Old School Surgery,,2 Haven View,,,Bristol,BS16 2JB,,51.482115,-2.5293435,,,,,0117 965 3102,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Cadbury Heath Healthcare,,Parkwall Road,,,Bristol,BS30 8HS,,51.4471338,-2.4883423,,,,,0117 980 5705,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
The Salvation Army Logos House,,Wade Street,,,Bristol,BS2 9EL,,51.4595496,-2.5801788,,,,,0117 955 2821,,,,,,,True,,,,,,,,,,,,,00:00,,,
Concord Medical Centre,,Wade Street,,,Bristol,BS34 6BQ,,51.5291885,-2.5553418,,,,,01454 616767,,,,,,,False,,,,,,,,,,,,,,,,
St Mary Street Surgery,,the surgery,Saint Mary Street,,Bristol,BS35 2AT,,51.6068587,-2.5253974,,,,,01454 413691,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Wellington Road Family Practice,,Wellington Road,,,Bristol,BS37 5UY,,51.5490738,-2.4187079,,,,,01454 323366,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Wellspring Surgery,,Beam Street,,,Bristol,BS5 9QY,,51.4557786,-2.5614345,,,,,0117 955 7711,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
The Willow Surgery,,10 Hill House Road,,,Bristol,BS16 5FJ,,51.4851568,-2.4973667,,,,,0117 970 9500,,,,,,,True,08:00,19:30,08:00,19:30,08:00,19:30,08:00,19:30,08:00,18:30,,,,,,
Yate West Gate Centre and Minor Injuries Unit,,21 West Walk,,,Bristol,BS37 4AX,,51.5400695,-2.4145138,,,,,01454 315355,,,,,,,True,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,,
The Station,,Silver Street,,,Bristol,BS1 2AG,,51.4574639,-2.5929752,,,,,0117 947 7948,,,,,,,True,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,11:00,17:00,,,,
Thornbury Health Centre,,9-10 Eastland Road,,,Bristol,BS35 1DP,,51.6122423,-2.5181591,,,,,01454 412167,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Anthony Brookes Surveys Ltd,,9-10 Eastland Road,,,Bristol,BS35 2BS,,51.604917,-2.524148,,,,,01454 419133,,,,,,,True,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,
Tower House Medical Centre,,Stock Way South,,,Bristol,BS48 2XX,,51.4326622,-2.7600526,,,,,01275 866700,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Tower House Medical Centre,,Stock Way South,,,Bristol,BS48 2XX,,51.4326622,-2.7600526,,,,,01275 866700,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
BrisDoc Healthcare Services,,Business Park,Hawkfield Way,,Bristol,BS14 0BB,,51.4116174,-2.5929665,,,,,0117 937 0900,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,08:00,18:30,,,,,,
Eclipse Office Park,,High Street,,,Bristol,BS16 5EL,,51.4810314,-2.5134926,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
One Care Consulting & Services Limited,,Business Park,Hawkfield Way,,Bristol,BS14 0BB,,51.4121235,-2.5933018,,,,,0117 941 0900,,,,,,,True,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,17:00,,,,,,
Bishopston Medical Practice,,43 Nevil Road,,,Bristol,BS7 9EG,,51.4785629,-2.5870004,,,,,0117 944 0701,,,,,,,True,08:30,18:30,08:30,19:00,08:30,18:30,08:30,19:00,08:30,18:30,,,,,,
Whitchurch Health Centre,,Armada Road,,,Bristol,BS14 0SU,,51.413526,-2.5718277,,,,,01275 839421,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Whiteladies Health Centre,,Whatley Road,,,Bristol,BS8 2PU,,51.465182,-2.611687,,,,,0117 973 1201,,,,,,,True,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,,,,,,
Wick Surgery,,111 High Street,,,Bristol,BS30 5QQ,,51.4522437,-2.4229878,,,,,0117 937 2214,,,,,,,False,,,,,,,,,,,,,,,,
Crest Family Practice - William Budd,,Knowle West Health Park,Downton Road,,Bristol,BS4 1WH,,51.4287537,-2.5962626,,,,,0117 944 9700,,,,,,,True,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,08:30,18:30,,,,,,
Yate Leisure Centre Car Park,,Unnamed Road,,,Bristol,BS37 4PY,,51.5400879,-2.4164192,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Yate West Gate Centre,,Yate West Gate Centre,21 West Walk,,Bristol,BS37 4AX,,51.5405066,-2.4142113,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
Mendip Vale Medical Practice - Yatton,,155 Mendip Road,,,Bristol,BS49 4ER,,51.384611,-2.823958,,,,,01934 839820,,,,,,,True,08:00,18:30,08:00,18:30,08:00,18:30,08:00,20:00,08:00,18:30,,,,,,
